Date,CE,CW,NE,NO,NW,SE,SW
2016-08-08,5.493004415435514,7.990006756696626,2.469198432937431,2.01377158433555,10.117299582728922,14.31621251277781,1.6931923160535156
2016-08-09,5.489868247875024,7.986041430253119,2.462017873470738,2.0053656989579904,10.106938558608828,14.316525347854535,1.6895736937869845
2016-08-11,5.484525312076141,7.978110777366108,2.4476567545373538,1.988553928202871,10.086216510368645,14.31715101800799,1.6823364492539221
2016-08-12,5.481853844176704,7.974558258447893,2.4404761950706617,1.9801480428253113,10.079240872074973,14.317463853084723,1.678717826987391
2016-08-13,5.479182376277263,7.971005739529678,2.4332956356039697,1.9717421574477518,10.074607754832902,14.317509398409216,1.6750992047208593
2016-08-14,5.476510908377823,7.967453220611465,2.426115076137277,1.963336272070192,10.069974637590837,14.316918675481697,1.6714805824543282
2016-08-15,5.473889564538727,7.963900701693249,2.4189345166705856,1.9549303866926322,10.065341520348763,14.316327952554182,1.667861960187797
2016-08-16,5.472164437588094,7.956055677079246,2.41211347488262,1.947320764298554,10.064676266109442,14.319094294171048,1.6642094460973085
2016-08-17,5.470957812805281,7.9470901256967,2.4082219216199023,1.9428266681026005,10.065701267151297,14.32053458292881,1.661361471791425
2016-08-18,5.46975118802247,7.947194208003471,2.4043303683571855,1.9383325719066469,10.067107532223577,14.321870126764022,1.6585134974855418
2016-08-19,5.468637662658544,7.947298290310241,2.4004388150944678,1.933825587624813,10.068528618020258,14.31975214237798,1.655537647003231
2016-08-21,5.46271471042845,7.940994464606729,2.3915786790189513,1.9367460503448692,10.064896582940792,14.31875493098997,1.6506794230200965
2016-08-22,5.459753234313405,7.937842551754972,2.3871486109811935,1.9382062817048975,10.062486299871445,14.318256325295957,1.648402719829506
2016-08-23,5.456791758198358,7.927820892964457,2.3827185429434348,1.939666513064926,10.055734478292825,14.31775771960195,1.6461260166389151
2016-08-24,5.453830282083311,7.917799234173942,2.378288474905677,1.9411267444249531,10.047723295852213,14.31856059857002,1.6438493134483239
2016-08-25,5.450868805968267,7.907777575383425,2.3738584068679183,1.942586975784982,10.039712113411596,14.319711808017432,1.6415726102577328
2016-08-26,5.447929089634461,7.897755916592909,2.3694283388301596,1.9440472071450103,10.031813980396752,14.320863017464845,1.6392959070671418
2016-08-27,5.445085812467702,7.887734257802394,2.3649982707924013,1.9455074385050382,10.024020411974751,14.322014226912257,1.637019203876551
2016-08-28,5.442250810296207,7.8769244937108684,2.3605682027546426,1.9469580032283154,10.015934428768864,14.321472728397026,1.6347587394059588
2016-08-29,5.438634876301269,7.869607621348255,2.35499308628098,1.9467771579096673,10.00216071282733,14.322872303711836,1.6342828764332449
2016-08-30,5.435018942306333,7.862290748985641,2.349417969807317,1.9465963125910193,9.988386996885795,14.325779426978322,1.63380701346053
2016-08-31,5.431403008311398,7.854976435346789,2.343842853333654,1.9464462768881936,9.974767530674919,14.32160265356971,1.6333311504878154
2016-09-01,5.430401782843839,7.849897575600595,2.339810228424098,1.9437078243220873,9.957789997826746,14.324580483563466,1.6343957426875004
2016-09-02,5.430289571837545,7.845146262572778,2.3373053752426993,1.9414135186965087,9.946700891748348,14.33029837452765,1.6369199885149335
2016-09-03,5.431517241718739,7.845561867846796,2.3348005220613013,1.9391192130709294,9.937824004990482,14.336016265491834,1.6394442343423665
2016-09-04,5.432744911599936,7.845977473120814,2.332295668879903,1.9368249074453507,9.92894711823262,14.341691958056419,1.6424096661903884
2016-09-06,5.435200251362329,7.846808683668852,2.327285962517106,1.9322395960370777,9.914829805951243,14.352894394737115,1.6483405298864322
2016-09-07,5.436427921243525,7.842696349491246,2.324781109335707,1.9299285690008887,9.907771149810557,14.358495613077473,1.6513059617344537
2016-09-08,5.437655591124719,7.8456554029447645,2.322276256154309,1.9276175419646993,9.900712493669868,14.364096831417815,1.654271393582476
2016-09-09,5.438520426943798,7.84604460681336,2.31977140297291,1.9253065149285105,9.892387200346622,14.369375678900884,1.6565802559521259
2016-09-11,5.443556078315252,7.838790465794491,2.3175303042053743,1.9226180189599251,9.887762712066055,14.380009509381077,1.6621167145494558
2016-09-12,5.445999410110794,7.835223966393525,2.3168343051020504,1.9212986601416056,9.88545046792577,14.379694323291362,1.6649811615019523
2016-09-13,5.450058120487515,7.829669343214042,2.3150358146053254,1.9209439860081865,9.889621573685762,14.382676704229116,1.667583651046699
2016-09-15,5.458175541240955,7.81182215329999,2.3114388336118785,1.9202346377413475,9.897963785205741,14.388641466104602,1.6727886301361932
2016-09-16,5.462294467830762,7.798524306960259,2.310853141217897,1.919641447350025,9.903674933860042,14.394694866144137,1.6763690044281683
2016-09-17,5.466510166024252,7.785226460620529,2.310267448823915,1.918985477391547,9.909386082514345,14.40074826618368,1.6799493787201432
2016-09-18,5.470725864217747,7.767383839256727,2.309681756429934,1.9183295074330693,9.915097231168648,14.406801666223215,1.6835297530121183
2016-09-21,5.481980420184805,7.726979803800761,2.307924679247989,1.9163615975576358,9.932230677131558,14.413158419537176,1.6942708758880436
2016-09-23,5.4957575002844665,7.717376064319064,2.308591020143779,1.916710598015605,9.951605252795167,14.42596098924925,1.7031144071003026
2016-09-24,5.502815701041113,7.712089518894339,2.308924190591673,1.9168850982445902,9.961197507561748,14.428207601210612,1.7075361727064315
2016-09-25,5.508802370568977,7.7113449552253135,2.310163782264637,1.9176643379921563,9.97080188538595,14.446767739410468,1.7122583128907514
2016-09-28,5.526762379152569,7.709111264218237,2.3138825572835255,1.9200020572348546,9.999615018858554,14.502990839879834,1.726424733443709
2016-09-30,5.538735718208295,7.712002085574461,2.3163617406294525,1.9215605367299873,10.012103427988752,14.538037711676417,1.7358690138123487
2016-10-01,5.544293189135877,7.7046591373260815,2.3173532749541725,1.9217854718224627,10.024387209326274,14.563397272939207,1.7381523545188864
2016-10-03,5.554740270819735,7.690265346455317,2.3191577570177664,1.9225269915204595,10.049432095523139,14.622501720171012,1.7417848020687074
